geography_level,geography_id,variable,cluster_type,statistic,p_value,significant
UPZ,75,deficit_aseo_relativo,No significativo,-0.644,0.07100000232458115,False
UPZ,22,deficit_aseo_relativo,No significativo,-0.125,0.36899998784065247,False
UPZ,114,deficit_aseo_relativo,No significativo,-0.774,0.0989999994635582,False
UPZ,103,deficit_aseo_relativo,"Hotspot (Gi* alto, sig.)",0.639,0.041999999433755875,True
UPZ,105,deficit_aseo_relativo,No significativo,-0.624,0.057999998331069946,False
UPZ,88,deficit_aseo_relativo,No significativo,-0.684,0.11900000274181366,False
UPZ,27,deficit_aseo_relativo,No significativo,-0.066,0.4950000047683716,False
UPZ,99,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-1.345,0.0020000000949949026,True
UPZ,109,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.69,0.04600000008940697,True
UPZ,90,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-1.794,0.0010000000474974513,True
UPZ,33,deficit_aseo_relativo,No significativo,-0.067,0.39399999380111694,False
UPZ,102,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.817,0.013000000268220901,True
UPZ,45,deficit_aseo_relativo,No significativo,0.309,0.16099999845027924,False
UPZ,93,deficit_aseo_relativo,No significativo,-0.315,0.20100000500679016,False
UPZ,72,deficit_aseo_relativo,No significativo,0.242,0.2750000059604645,False
UPZ,15,deficit_aseo_relativo,No significativo,0.61,0.08900000154972076,False
UPZ,16,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.895,0.020999999716877937,True
UPZ,21,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.972,0.013000000268220901,True
UPZ,89,deficit_aseo_relativo,No significativo,,0.0010000000474974513,True
UPZ,106,deficit_aseo_relativo,No significativo,-0.442,0.1860000044107437,False
UPZ,86,deficit_aseo_relativo,No significativo,-0.429,0.28200000524520874,False
UPZ,82,deficit_aseo_relativo,No significativo,0.079,0.39800000190734863,False
UPZ,37,deficit_aseo_relativo,No significativo,-0.457,0.12099999934434891,False
UPZ,49,deficit_aseo_relativo,No significativo,-0.157,0.4090000092983246,False
UPZ,19,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.705,0.02199999988079071,True
UPZ,24,deficit_aseo_relativo,No significativo,-0.584,0.0689999982714653,False
UPZ,23,deficit_aseo_relativo,No significativo,0.543,0.11500000208616257,False
UPZ,110,deficit_aseo_relativo,No significativo,-0.43,0.10100000351667404,False
UPZ,100,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-1.077,0.009999999776482582,True
UPZ,83,deficit_aseo_relativo,No significativo,0.448,0.2160000056028366,False
UPZ,107,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.684,0.04500000178813934,True
UPZ,101,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-1.043,0.003000000026077032,True
UPZ,91,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.833,0.026000000536441803,True
UPZ,108,deficit_aseo_relativo,"Hotspot (Gi* alto, sig.)",0.805,0.01899999938905239,True
UPZ,55,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.858,0.027000000700354576,True
UPZ,51,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-1.094,0.007000000216066837,True
UPZ,60,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.719,0.02199999988079071,True
UPZ,56,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.833,0.01600000075995922,True
UPZ,65,deficit_aseo_relativo,No significativo,-0.454,0.10300000011920929,False
UPZ,2,deficit_aseo_relativo,No significativo,-0.702,0.08100000023841858,False
UPZ,17,deficit_aseo_relativo,No significativo,0.199,0.29499998688697815,False
UPZ,18,deficit_aseo_relativo,No significativo,-0.471,0.10700000077486038,False
UPZ,26,deficit_aseo_relativo,No significativo,0.441,0.0820000022649765,False
UPZ,48,deficit_aseo_relativo,No significativo,-0.215,0.2849999964237213,False
UPZ,13,deficit_aseo_relativo,No significativo,0.492,0.09799999743700027,False
UPZ,70,deficit_aseo_relativo,No significativo,-0.502,0.19099999964237213,False
UPZ,35,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.683,0.03099999949336052,True
UPZ,38,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.594,0.03400000184774399,True
UPZ,115,deficit_aseo_relativo,No significativo,0.319,0.1599999964237213,False
UPZ,50,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.764,0.020999999716877937,True
UPZ,20,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.786,0.017000000923871994,True
UPZ,79,deficit_aseo_relativo,No significativo,-0.345,0.33799999952316284,False
UPZ,61,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.844,0.026000000536441803,True
UPZ,12,deficit_aseo_relativo,No significativo,-0.162,0.31700000166893005,False
UPZ,10,deficit_aseo_relativo,No significativo,0.513,0.11900000274181366,False
UPZ,59,deficit_aseo_relativo,No significativo,-0.716,0.12700000405311584,False
UPZ,58,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.943,0.013000000268220901,True
UPZ,43,deficit_aseo_relativo,No significativo,0.247,0.2290000021457672,False
UPZ,47,deficit_aseo_relativo,No significativo,-0.073,0.3799999952316284,False
UPZ,36,deficit_aseo_relativo,No significativo,-0.509,0.0949999988079071,False
UPZ,66,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.743,0.03700000047683716,True
UPZ,57,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-1.004,0.0010000000474974513,True
UPZ,52,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.981,0.017000000923871994,True
UPZ,11,deficit_aseo_relativo,No significativo,0.474,0.20399999618530273,False
UPZ,14,deficit_aseo_relativo,No significativo,0.48,0.13099999725818634,False
UPZ,73,deficit_aseo_relativo,No significativo,-0.042,0.4309999942779541,False
UPZ,74,deficit_aseo_relativo,No significativo,-0.184,0.42399999499320984,False
UPZ,104,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-1.003,0.0010000000474974513,True
UPZ,31,deficit_aseo_relativo,No significativo,-0.513,0.09799999743700027,False
UPZ,68,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-1.235,0.014000000432133675,True
UPZ,64,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-1.133,0.006000000052154064,True
UPZ,71,deficit_aseo_relativo,No significativo,-0.507,0.21799999475479126,False
UPZ,29,deficit_aseo_relativo,No significativo,-0.033,0.4259999990463257,False
UPZ,76,deficit_aseo_relativo,No significativo,-0.841,0.07100000232458115,False
UPZ,3,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-1.316,0.007000000216066837,True
UPZ,80,deficit_aseo_relativo,No significativo,0.568,0.12700000405311584,False
UPZ,67,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-1.0,0.008999999612569809,True
UPZ,63,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.867,0.007000000216066837,True
UPZ,28,deficit_aseo_relativo,No significativo,0.117,0.35499998927116394,False
UPZ,30,deficit_aseo_relativo,No significativo,-0.227,0.2680000066757202,False
UPZ,116,deficit_aseo_relativo,No significativo,0.142,0.3959999978542328,False
UPZ,85,deficit_aseo_relativo,No significativo,-0.283,0.27300000190734863,False
UPZ,42,deficit_aseo_relativo,No significativo,-0.097,0.4020000100135803,False
UPZ,111,deficit_aseo_relativo,"Hotspot (Gi* alto, sig.)",0.576,0.04399999976158142,True
UPZ,44,deficit_aseo_relativo,No significativo,-0.517,0.06599999964237213,False
UPZ,41,deficit_aseo_relativo,No significativo,-0.159,0.31700000166893005,False
UPZ,40,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.576,0.041999999433755875,True
UPZ,34,deficit_aseo_relativo,No significativo,0.022,0.4830000102519989,False
UPZ,84,deficit_aseo_relativo,No significativo,-0.243,0.3190000057220459,False
UPZ,32,deficit_aseo_relativo,No significativo,-0.363,0.23199999332427979,False
UPZ,95,deficit_aseo_relativo,No significativo,0.408,0.0989999994635582,False
UPZ,87,deficit_aseo_relativo,No significativo,-0.57,0.18700000643730164,False
UPZ,117,deficit_aseo_relativo,No significativo,-0.434,0.1860000044107437,False
UPZ,77,deficit_aseo_relativo,No significativo,-0.626,0.10899999737739563,False
UPZ,54,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.892,0.004999999888241291,True
UPZ,39,deficit_aseo_relativo,No significativo,-0.332,0.21899999678134918,False
UPZ,62,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.67,0.028999999165534973,True
UPZ,53,deficit_aseo_relativo,No significativo,-0.04,0.4830000102519989,False
UPZ,69,deficit_aseo_relativo,No significativo,-0.405,0.23399999737739563,False
UPZ,1,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.952,0.03500000014901161,True
UPZ,46,deficit_aseo_relativo,No significativo,0.161,0.35499998927116394,False
UPZ,112,deficit_aseo_relativo,No significativo,0.324,0.1340000033378601,False
UPZ,25,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.686,0.04800000041723251,True
UPZ,97,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.847,0.013000000268220901,True
UPZ,98,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-1.2,0.003000000026077032,True
UPZ,96,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.867,0.02500000037252903,True
UPZ,92,deficit_aseo_relativo,No significativo,0.136,0.3569999933242798,False
UPZ,94,deficit_aseo_relativo,No significativo,-0.629,0.11299999803304672,False
UPZ,78,deficit_aseo_relativo,No significativo,-0.056,0.4909999966621399,False
UPZ,9,deficit_aseo_relativo,"Coldspot (Gi* bajo, sig.)",-0.82,0.03700000047683716,True
UPZ,113,deficit_aseo_relativo,No significativo,0.086,0.382999986410141,False
UPZ,81,deficit_aseo_relativo,No significativo,0.119,0.414000004529953,False
UPZ,75,densidad_puntos_criticos_km2,No significativo,-0.179,0.36000001430511475,False
UPZ,22,densidad_puntos_criticos_km2,No significativo,-0.011,0.4569999873638153,False
UPZ,114,densidad_puntos_criticos_km2,No significativo,-0.226,0.382999986410141,False
UPZ,103,densidad_puntos_criticos_km2,No significativo,-0.08,0.45500001311302185,False
UPZ,105,densidad_puntos_criticos_km2,No significativo,-0.521,0.07199999690055847,False
UPZ,88,densidad_puntos_criticos_km2,No significativo,-0.651,0.10400000214576721,False
UPZ,27,densidad_puntos_criticos_km2,No significativo,-0.191,0.4009999930858612,False
UPZ,99,densidad_puntos_criticos_km2,No significativo,-0.228,0.31299999356269836,False
UPZ,109,densidad_puntos_criticos_km2,"Coldspot (Gi* bajo, sig.)",-0.686,0.014999999664723873,True
UPZ,90,densidad_puntos_criticos_km2,No significativo,-0.247,0.3400000035762787,False
UPZ,33,densidad_puntos_criticos_km2,"Hotspot (Gi* alto, sig.)",1.355,0.008999999612569809,True
UPZ,102,densidad_puntos_criticos_km2,"Hotspot (Gi* alto, sig.)",0.697,0.03700000047683716,True
UPZ,45,densidad_puntos_criticos_km2,No significativo,-0.039,0.49300000071525574,False
UPZ,93,densidad_puntos_criticos_km2,"Hotspot (Gi* alto, sig.)",0.869,0.03400000184774399,True
UPZ,72,densidad_puntos_criticos_km2,No significativo,0.473,0.11999999731779099,False
UPZ,15,densidad_puntos_criticos_km2,"Coldspot (Gi* bajo, sig.)",-0.77,0.003000000026077032,True
UPZ,16,densidad_puntos_criticos_km2,"Coldspot (Gi* bajo, sig.)",-0.65,0.02199999988079071,True
UPZ,21,densidad_puntos_criticos_km2,No significativo,-0.158,0.35899999737739563,False
UPZ,89,densidad_puntos_criticos_km2,No significativo,,0.0010000000474974513,True
UPZ,106,densidad_puntos_criticos_km2,No significativo,-0.439,0.1889999955892563,False
UPZ,86,densidad_puntos_criticos_km2,No significativo,0.412,0.17499999701976776,False
UPZ,82,densidad_puntos_criticos_km2,"Hotspot (Gi* alto, sig.)",0.857,0.04399999976158142,True
UPZ,37,densidad_puntos_criticos_km2,"Hotspot (Gi* alto, sig.)",1.538,0.003000000026077032,True
UPZ,49,densidad_puntos_criticos_km2,"Hotspot (Gi* alto, sig.)",0.961,0.03200000151991844,True
UPZ,19,densidad_puntos_criticos_km2,"Coldspot (Gi* bajo, sig.)",-0.797,0.0010000000474974513,True
UPZ,24,densidad_puntos_criticos_km2,No significativo,-0.511,0.06700000166893005,False
UPZ,23,densidad_puntos_criticos_km2,No significativo,-0.512,0.08900000154972076,False
UPZ,110,densidad_puntos_criticos_km2,No significativo,-0.415,0.09099999815225601,False
UPZ,100,densidad_puntos_criticos_km2,No significativo,-0.467,0.08399999886751175,False
UPZ,83,densidad_puntos_criticos_km2,"Hotspot (Gi* alto, sig.)",1.38,0.01899999938905239,True
UPZ,107,densidad_puntos_criticos_km2,No significativo,-0.266,0.2590000033378601,False
UPZ,101,densidad_puntos_criticos_km2,No significativo,0.288,0.17000000178813934,False
UPZ,91,densidad_puntos_criticos_km2,No significativo,0.233,0.2370000034570694,False
UPZ,108,densidad_puntos_criticos_km2,No significativo,-0.148,0.36800000071525574,False
UPZ,55,densidad_puntos_criticos_km2,No significativo,0.072,0.3720000088214874,False
UPZ,51,densidad_puntos_criticos_km2,No significativo,0.312,0.2280000001192093,False
UPZ,60,densidad_puntos_criticos_km2,No significativo,0.167,0.27300000190734863,False
UPZ,56,densidad_puntos_criticos_km2,No significativo,-0.148,0.3930000066757202,False
UPZ,65,densidad_puntos_criticos_km2,No significativo,0.435,0.10100000351667404,False
UPZ,2,densidad_puntos_criticos_km2,"Coldspot (Gi* bajo, sig.)",-0.742,0.026000000536441803,True
UPZ,17,densidad_puntos_criticos_km2,"Coldspot (Gi* bajo, sig.)",-0.638,0.020999999716877937,True
UPZ,18,densidad_puntos_criticos_km2,"Coldspot (Gi* bajo, sig.)",-0.643,0.01899999938905239,True
UPZ,26,densidad_puntos_criticos_km2,No significativo,-0.256,0.21799999475479126,False
UPZ,48,densidad_puntos_criticos_km2,"Hotspot (Gi* alto, sig.)",0.875,0.032999999821186066,True
UPZ,13,densidad_puntos_criticos_km2,"Coldspot (Gi* bajo, sig.)",-0.594,0.03500000014901161,True
UPZ,70,densidad_puntos_criticos_km2,No significativo,0.777,0.06199999898672104,False
UPZ,35,densidad_puntos_criticos_km2,"Hotspot (Gi* alto, sig.)",1.455,0.0010000000474974513,True
UPZ,38,densidad_puntos_criticos_km2,"Hotspot (Gi* alto, sig.)",0.906,0.02199999988079071,True
UPZ,115,densidad_puntos_criticos_km2,No significativo,-0.142,0.367000013589859,False
UPZ,50,densidad_puntos_criticos_km2,No significativo,0.104,0.3310000002384186,False
UPZ,20,densidad_puntos_criticos_km2,"Coldspot (Gi* bajo, sig.)",-0.678,0.007000000216066837,True
UPZ,79,densidad_puntos_criticos_km2,No significativo,0.248,0.2709999978542328,False
UPZ,61,densidad_puntos_criticos_km2,"Coldspot (Gi* bajo, sig.)",-0.711,0.017000000923871994,True
UPZ,12,densidad_puntos_criticos_km2,"Coldspot (Gi* bajo, sig.)",-0.608,0.026000000536441803,True
UPZ,10,densidad_puntos_criticos_km2,No significativo,-0.533,0.08100000023841858,False
UPZ,59,densidad_puntos_criticos_km2,No significativo,-0.533,0.15600000321865082,False
UPZ,58,densidad_puntos_criticos_km2,"Coldspot (Gi* bajo, sig.)",-0.78,0.007000000216066837,True
UPZ,43,densidad_puntos_criticos_km2,No significativo,-0.232,0.2849999964237213,False
UPZ,47,densidad_puntos_criticos_km2,"Hotspot (Gi* alto, sig.)",0.996,0.024000000208616257,True
UPZ,36,densidad_puntos_criticos_km2,"Hotspot (Gi* alto, sig.)",0.849,0.035999998450279236,True
UPZ,66,densidad_puntos_criticos_km2,No significativo,0.33,0.1889999955892563,False
UPZ,57,densidad_puntos_criticos_km2,"Coldspot (Gi* bajo, sig.)",-0.818,0.0010000000474974513,True
UPZ,52,densidad_puntos_criticos_km2,No significativo,-0.494,0.12700000405311584,False
UPZ,11,densidad_puntos_criticos_km2,No significativo,-0.695,0.057999998331069946,False
UPZ,14,densidad_puntos_criticos_km2,"Coldspot (Gi* bajo, sig.)",-0.87,0.0010000000474974513,True
UPZ,73,densidad_puntos_criticos_km2,No significativo,0.246,0.2460000067949295,False
UPZ,74,densidad_puntos_criticos_km2,No significativo,-0.036,0.45500001311302185,False
UPZ,104,densidad_puntos_criticos_km2,No significativo,-0.481,0.050999999046325684,False
UPZ,31,densidad_puntos_criticos_km2,No significativo,0.221,0.2540000081062317,False
UPZ,68,densidad_puntos_criticos_km2,No significativo,-0.297,0.3919999897480011,False
UPZ,64,densidad_puntos_criticos_km2,"Coldspot (Gi* bajo, sig.)",-0.762,0.03999999910593033,True
UPZ,71,densidad_puntos_criticos_km2,No significativo,-0.3,0.3199999928474426,False
UPZ,29,densidad_puntos_criticos_km2,No significativo,0.125,0.3269999921321869,False
